Folder,Keyword,File Name,DOJ Page,context
DS-11,Romanian,EFTA02547976.pdf,7,"From: > Sent: Sunday, January 1, 2012 8:11 PM To: Jeffrey Epstein would you like to try and meet the Romanian couple(potential ones for NY) tomorrow in"
DS-10,Romanian,EFTA01821973.pdf,7,To: From: Jeffrey Epstein Sent: Tue 12/15/2009 6:19:47 AM did you find the romanian girl ?
DS-9,Romanian,EFTA00743643.pdf,7,"From: Jeffrey Epstein To: Subject: Date: Tue, 15 Dec 2009 06:19:47 +0000 did you find the romanian girl ?"
DS-9,Romanian,EFTA00527179.pdf,8,"Thanks On Dec 2, 2011, at 10:45 AM, Janusz Banasiak wrote: Hi Sarah, here are resumes of Romanian couple we have talked about."
DS-9,Romanian,EFTA00527201.pdf,8,"IMG_3885.jpeg Begin forwarded message: From: Janusz Banasiak Subject: Fwd: Fw: Date: December 4, 2011 10:35:45 AM EST To: Hi , here is a pictures of Romanian"
DS-11,Romanian,EFTA02536641.pdf,8,"From: > Sent: Tuesday, March 15, 2011 5:29 PM To: Jeffrey Epstein Subject: Re: No subject just feeling aroud suicidal..perfectly understand that romanian"
DS-11,Romanian,EFTA02554926.pdf,8,"This is my romanian number 07431023=1 and my e-mail landy.landyana Sorry for all the typos .Sent from my iPhone=?xml version=.0"" encoding=TF-8""?>"
DS-10,Romanian,EFTA01811120.pdf,8,"To: The Duke[ From: Jeffrey Epstein Sent: Mon 9/27/2010 6:41:23 PM add one more.. , romanian very cute The information contained in this communication"
DS-10,Romanian,EFTA02019575.pdf,8,"Jan 2010 18:04:35 -0500 To: < > Subject: Re: yes,, is there a number to call On Sat, Jan 30, 2010 at 2:29 PM, < > wrote: Is not this weekend that the romanian"
DS-11,Romanian,EFTA02419592.pdf,8,"Andreea - romanian, will be easy, a bit fat, wants to go to NYU, 20 y.o. 4."
DS-9,Romanian,EFTA00767051.pdf,8,2009/12/17 Jeffrey Epstein romanian girl called iona with MAjor The information contained in this communication is
DS-11,Romanian,EFTA02393057.pdf,8,"This is my romanian number and my e-mail Sorry for all the typos .Sent from my iPhone=?xml version=.0"" encoding=TF-8""?>"
DS-11,Romanian,EFTA02548700.pdf,8,"From: Sarah K Sent: Wednesday, January 4, 2012 2:35 PM To: Jeffrey Epstein Cc: Lesley Groff The Romanian couple will be ready to skype with you at 5pm"
DS-10,Romanian,EFTA01824581.pdf,9,> I've tryed to buy them in CVS and walgreens with my romanian > prescription and they didn't want to sell them to me!
DS-9,Romanian,EFTA00527169.pdf,9,"Begin forwarded message: From: Janusz Banasiak Subject: Fwd: Resume Date: December 2, 2011 10:45:57 AM AST To: Sarah K Hi Sarah, here are resumes of Romanian"
DS-9,Romanian,EFTA00886685.pdf,9,"From: Jeffrey Epstein To: Subject: Date: Wed, 16 Dec 2009 23:03:39 +0000 do you know a romanian girl called iona with MAjor The"
DS-9,Romanian,EFTA00933182.pdf,9,"From: Jeffrey Epstein To: Daniel Siad Subject: Date: Tue, 10 Apr 2012 19:55:48 +0000 have ou heard from or the romanian The information"
DS-10,Romanian,EFTA01614782.pdf,9,This is my romanian number and my e-mail to keep in touch L 08:31:22 am Read Get a visa to visit the states 08:33:11 am oc 2012/04/02 Visa?
DS-9,Romanian,EFTA00751873.pdf,9,He said he'll put me in touch with a romanian lady wich knows everything in London and she might help me a lot as well. He admires you a lot!
DS-9,Romanian,EFTA00767005.pdf,9,"amazing but cold and nothing you can do I'm still sick :( can't wait for hot miami On Dec 15, 2009, at 8:19 AM, Jeffrey Epstein wrote: did you find the romanian"
DS-11,Romanian,EFTA02223381.pdf,9,Full Name: ion nicola lon is Romanian and has a Romanian P lon has a Visitor Visa Privacy Statement I Visit the Centurion Card website To learn more about
DS-11,Romanian,EFTA02416005.pdf,9,He said he'll put me in touch with a romanian lady wich knows everything in London and she might help me a lot as well. He admires you a lot!
DS-9,Romanian,EFTA00756722.pdf,9,"Andreea - romanian, will be easy, a bit fat, wants to go to NYU, 20 y.o. 4."
DS-11,Romanian,EFTA02298787.pdf,10,JE asked me to s=t up a time to Skype with the Romanian couple today or tomorrow. Below is t=eir Skype info.
DS-9,Romanian,EFTA00528847.pdf,10,"On Dec 2, 2011, at 9:45 AM, Janusz Banasiak wrote: Hi , here are resumes of Romanian couple we have talked about."
DS-11,Romanian,EFTA02428617.pdf,10,> I've tryed to buy them in CVS and walgreens with my romanian > prescription and they didn't want to sell them to me!
DS-9,Romanian,EFTA00762460.pdf,10,> I've tryed to buy them in CVS and walgreens with my romanian > prescription and they didn't want to sell them to me!
DS-9,Romanian,EFTA00926938.pdf,10,"jeevacation@gmail.com> To: Subject: Re: Date: Sun, 01 Jan 2012 20:12:09 +0000 yes On Sun, Jan 1, 2012 at 4:11 PM, wrote: would you like to try and meet the Romanian"
DS-10,Romanian,EFTA01842991.pdf,10,"From: Jeffrey Epstein Sent: Sun 1/1/2012 8:12:09 PM Subject: Re: yes On Sun, Jan 1, 2012 at 4:11 PM, Sarah K < wrote: would you like to try and meet the Romanian"
DS-11,Romanian,EFTA02433420.pdf,10,"amazing but cold and nothing you can do I'm still sick :( can't wait for hot miami On Dec 15, 2009, at 8:19 AM, Jeffrey Epstein wrote: did you find the romanian"
DS-11,Romanian,EFTA02530154.pdf,10,"Geir contacted me to meet him this afternoon, he wil= introduce me to the romanian women. I will tell him I've sent my CV also to Lion?"
DS-9,Romanian,EFTA00529135.pdf,10,JE asked me to set up a time to Skype with the Romanian couple today or tomorrow. Below is their Skype info.
DS-9,Romanian,EFTA00476880.pdf,10,Full Name: ion nicola Birthday is: lon is Romanian and has a Romanian P lon has a Visa p no: p expires: Privacy Statement I Visit the Centurion Card website
DS-11,Romanian,EFTA02523924.pdf,11,> I've tryed to buy them in CVS and walgreens with my romanian > prescription and they didn't want to sell them to me!
DS-10,Romanian,EFTA01843341.pdf,11,"Jan 1, 2012, at 3:12 PM, Jeffrey Epstein wrote: yes On Sun, Jan 1, 2012 at 4:11 PM, wrote: would you like to try and meet the Romanian"
DS-10,Romanian,EFTA01812445.pdf,11,",, no the shoes on the other foot , there is a romanian girl, looking for work in London."
DS-9,Romanian,EFTA00528900.pdf,11,"Begin forwarded message: From: Janusz Banasiak Date: December 2, 2011 9:45:57 AM EST To: Subject: Fwd: Resume Hi , here are resumes of Romanian couple"
DS-9,Romanian,EFTA00891628.pdf,11,",, no the shoes on the other foot , there is a romanian girl, , looking for work in London."
DS-10,Romanian,EFTA01655899.pdf,11,"Hunter Biden's Attorneys Dispute Prosecutors' Accusations of Influence-Peddling Scheme with Romanian Client The National Review (08/12, Lynch) reported...that Hunter Biden's legal team is disputing the DOJ's recent description of an influence-peddling scheme involving a Romanian businessman and millions...his upcoming tax trial - allegations federal prosecutors believe are relevant because they expect one of his former business partners to testify that Romanian"
DS-11,Romanian,EFTA02442419.pdf,11,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania Dr. lulian Rusu [ Professor at Technical University lasi, Faculty...Romanian Academy Research Institute for Artificial Intelligence, Bucharest, Romania Chuck suggested Tegmark at MIT, and I think that we might be able to"
DS-9,Romanian,EFTA00774804.pdf,11,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania Dr. lulian Rusu Professor at Technical University lasi, Faculty...EFTA00774804 Stefan Trausan-Matu, Professor, ""Politehnica"" University of Bucharest, Computer Science Department, Bucharest, Romania; and Principal researcher, Romanian"
DS-9,Romanian,EFTA00881495.pdf,11,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania EFTA00881495 Dr. lulian Rusu Professor at Technical University...Chemistry Stefan Trausan-Matu, Professor, ""Politehnica"" University of Bucharest, Computer Science Department, Bucharest, Romania; and Principal researcher, Romanian"
DS-10,Romanian,EFTA01779895.pdf,11,> I've tryed to buy them in CVS and walgreens with my romanian > prescription and they didn't want to sell them to me!
DS-10,Romanian,EFTA01824775.pdf,13,I've tryed to buy them in CVS and walgreens with my romanian prescription and they didn't want to sell them to me! :( is so difficult the system here!
DS-9,Romanian,EFTA00774929.pdf,13,"Jeffrey Epstein Subject: Re: Re: Date: Fri, 15 May 2009 01:34:13 +0000 yes I made some friends sometimes we go out, I have my romanian"
DS-10,Romanian,EFTA01768560.pdf,13,"best regards Daniel On 10 avr. 2012, at 21:55, Jeffrey Epstein > wrote: have ou heard from or the romanian"
DS-10,Romanian,EFTA01822651.pdf,13,"So far I didn't go out at all, but today finally I get to see my romanian friends that live here."
DS-9,Romanian,EFTA01130950.pdf,13,"Alexis is also the non-executive chairman of the video and music centred online community trilulilu.ro, the n'1 Romanian website....He sits on the board of 2 publicly traded Romanian companies: Generalcom, (real Estate) and Centrofarm (Pharmacy chain) and has a wide range of angel investments...He is also the majority shareholder and chairman of Trilulilu.ro and turning that site from the 15th to the largest Romanian web property in 12 months."
DS-11,Romanian,EFTA02408977.pdf,13,"The problem is that I couldn't open a bank account here, so I din't receive the salary yet, it will take longer the transfer to my romanian account : ("
DS-9,Romanian,EFTA00896807.pdf,13,". - romanian, will be easy, a bit fat, wants to go to NYU, 20 y.o. 4."
DS-9,Romanian,EFTA00734887.pdf,13,"Geir contacted me to meet him this afternoon, he will introduce me to the romanian women. I will tell him I've sent my CV also to Lion?"
DS-9,Romanian,EFTA00762458.pdf,13,I've tryed to buy them in CVS and walgreens with my romanian prescription and they didn't want to sell them to me! :( is so difficult the system here!
DS-9,Romanian,EFTA00774178.pdf,13,them so if I have a rreason to bitch the agency about castings and jobs I have proof :) I've just opened a bank accoun here so I won't have to use my romanian
DS-9,Romanian,EFTA00749621.pdf,14,"reminder i met you one year ago , i have been consistant On Thu, May 14, 2009 at 9:34 PM, wrote: yes I made some friends sometimes we go out, I have my romanian"
DS-9,Romanian,EFTA00886688.pdf,14,2009/12/17 Jeffrey Epstein romanian girl called iona with MAjor The information contained in this communication is
DS-10,Romanian,EFTA01821198.pdf,14,2009/12/17 Jeffrey Epstein do you know a romanian girl called with MAjor The information contained in this communication is confidential
DS-10,Romanian,EFTA01827955.pdf,14,"reminder i met you one year ago, i have been consistant On Thu, May 14, 2009 at 9:34 PM, wrote: yes I made some friends sometimes we go out, I have my romanian"
DS-9,Romanian,EFTA00743793.pdf,14,2009/12/17 Jeffrey Epstein romanian girl called iona with MAjor The information contained in this communication is
DS-10,Romanian,EFTA01713378.pdf,14,"Pascau, a Romanian stunner, used to date reclusive billionaire Jeffrey Epstein....Model Alina Pascau has been flashing a massive canary-yellow diamond engagement ring Ratner recently gave her, we're told Pascau a Romanian stunner, used...Pascau, a Romanian stunner, used to date reclusive billionaire Jeffrey Epstein."
DS-10,Romanian,EFTA02041991.pdf,14,ticket from Bucharest to STT on Oct. 5th departing after 1pm- If it is less return (like a 2 months away) Coa Full Name: ion nicola Birthday is: lon is Romanian...and has a Romanian pass lon has a Visa Let me know what you find and how much!...Full Name: ion nicola Birthday is: lon is Romanian and has a Romanian passport lon has a Visa Let me know what you find and how much!
DS-9,Romanian,EFTA00188312.pdf,14,"Model has been flashing a massive canary-yellow diamond engagement ring Ratner recently gave her, we're told. , a Romanian stunner, used to date reclusive...Pascau, a Romanian stunner, used to date reclusive billionaire Jeffrey Epstein....Pascau, a Romanian stunner, used to date reclusive billionáire Jeffrey Epstein."
DS-11,Romanian,EFTA02428398.pdf,14,I've tryed to buy them in CVS and walgreens with my romanian prescription and they didn't want to sell them to me! :( is so difficult the system here!
DS-9,Romanian,EFTA00764369.pdf,14,"Sat, 30 Jan 2010 18:04:35 -0500 To: Subject: Re: yes,, is there a number to call On Sat, Jan 30, 2010 at 2:29 PM, wrote: Is not this weekend that the romanian"
DS-11,Romanian,EFTA02683662.pdf,15,> I've tryed to buy them in CVS and walgreens with my romanian > prescription and they didn't want to sell them to me!
DS-10,Romanian,EFTA02027902.pdf,15,"Jan 1, 2012, at 3:12 PM, Jeffrey Epstein wrote: yes On Sun, Jan 1, 2012 at 4:11 PM, wrote: would you like to try and meet the Romanian"
DS-9,Romanian,EFTA00529092.pdf,15,"Jan 1, 2012, at 3:12 PM, Jeffrey Epstein wrote: yes On Sun, Jan 1, 2012 at 4:11 PM, wrote: would you like to try and meet the Romanian"
DS-9,Romanian,EFTA00660384.pdf,15,"but I will call her tomorrow My best regards Daniel On 10 avr. 2012, at 21:55, Jeffrey Epstein wrote: have ou heard from or the romanian"
DS-10,Romanian,EFTA02016194.pdf,15,"My best regards Daniel On 10 avr. 2012, at 21:55, Jeffrey Epstein wrote: have ou heard from nicole or the romanian The information"
DS-9,Romanian,EFTA00685768.pdf,15,"Dutch National team fined 7,500 Swiss Francs for behavior of Romanian National team's fans CAS 2014/A/3578 Koninklijke Nederlandse Voetbalbond (KNVB) V...Fédération Internationale de Football Association During a match between the Dutch and Romanian national teams played in the Netherlands, Romanian fans...In its decision, CAS reiterated the principle of strict liability of the Dutch team even for the actions of the fans of the Romanian team and decided to"
DS-10,Romanian,EFTA02041484.pdf,15,"Full Name: ion nicola Birthday is: 08. 29. 1964 (August 29, 1964) lon is Romanian and has a Romanian passport lon has a Visa EFTA_R1_00568981 EFTA02041484"
DS-11,Romanian,EFTA02524563.pdf,15,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania * Dr. lulian Rusu Professor at Technical University lasi, Faculty...= * Stefan Trausan-Matu, Professor, ""Politehnica"" University of Bucharest, Computer Science Department, Bucharest, Romania; and Principal researcher, Romanian"
DS-10,Romanian,EFTA01828691.pdf,15,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania [popescu ioana carmen@yahoo.com] Dr. lulian Rusu [rusu iulian...Chemistry Stefan Trausan-Matu, Professor, ""Politehnica"" University of Bucharest, Computer Science Department, Bucharest, Romania; and Principal researcher, Romanian"
DS-11,Romanian,EFTA02442584.pdf,15,": Jeffrey Epstein[jeevacation@gmail.com] From: Sent: Fri 5/15/2009 1:34:13 AM Subject: Re: Re: yes I made some friends sometimes we go out, I have my romanian"
DS-11,Romanian,EFTA02433054.pdf,16,2009/12/17 Jeffrey Epstein do you know a romanian girl called iona with MAjor The information contained in this communication is
DS-9,Romanian,EFTA00160532.pdf,16,"Kyiv for Fresh Drone Strikes The Wall Street Journal (07/24, Grove) and the New York Times (07/24, Bigg, Higgins, Martinez) reported that Ukrainian and Romanian...officials confirmed that Russian forces attacked a port on the Danube River in Ukraine, near the Romanian border, for the first time on Monday, destroying...Though still comparatively small, the Danube has become a significant outlet, and barges have transported grain down the river to the Romanian port of"
DS-11,Romanian,EFTA02431170.pdf,16,"So far I didn't go out at all, but today finally I get to see my romanian friends that live here."
DS-10,Romanian,EFTA01822733.pdf,16,"So far I didn't go out at all, but today finally I get to see my romanian friends that live here."
DS-9,Romanian,EFTA00774801.pdf,16,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania Dr. lulian Rusu Professor at Technical University lasi, Faculty...Chemistry Stefan Trausan-Matu, Professor, ""Politehnica"" University of Bucharest, Computer Science Department, Bucharest, Romania; and Principal researcher, Romanian"
DS-10,Romanian,EFTA01827595.pdf,16,them so if I have a rreason to bitch the agency about castings and jobs I have proof:) I've just opened a bank accoun here so I won't have to use my romanian
DS-9,Romanian,EFTA00764979.pdf,16,"So far I didn't go out at all, but today finally I get to see my romanian friends that live here."
DS-10,Romanian,EFTA01812496.pdf,16,",, no the shoes on the other foot there is a romanian girl, looking for work in London."
DS-10,Romanian,EFTA01827620.pdf,16,them so if I have a rreason to bitch the agency about castings and jobs I have proof:) I've just opened a bank accoun here so I won't have to use my romanian
DS-11,Romanian,EFTA02297567.pdf,16,"message: > > > From: Janusz Banasiak > > Date: December 2, 2011 9:45:57 AM EST > To: Sarah K > > Subject: Fwd: Resume > > > > Hi Sarah, here are resumes of Romanian"
DS-11,Romanian,EFTA02441923.pdf,17,them so if I have a rreason to bitch the agency about castings and jobs I have proof:) I've just opened a bank accoun here so I won't have to use my romanian
DS-9,Romanian,EFTA00774176.pdf,17,them so if I have a rreason to bitch the agency about castings and jobs I have proof :) I've just opened a bank accoun here so I won't have to use my romanian
DS-9,Romanian,EFTA00891630.pdf,17,",, no the shoes on the other foot there is a romanian girl, looking for work in London."
DS-10,Romanian,EFTA02042169.pdf,17,"hopefully you can get seats On Sep 23, 2016, at 8:31 AM, Natalia Molotkova wrote: Sent: 09/23/2016 08:31 AM so sorry for mixed up, I even asked myself, why Romanian...Full Name: ion nicola Birthday is: lon is Romanian and has a Romanian passport lon has a Visa Let me know what you find and how much!"
DS-10,Romanian,EFTA01334058.pdf,17,"Pascau, a Romanian stunner, used to date reclusive billionaire Jeffrey Epstein....Romanian babe scores rock NOW that his romance with Serena Williams has gone south, randy director Brett Ratner seems to be settling down with his former...Pascau, a Romanian stunner, used to date reclusive billionaire Jeffrey Epstein."
DS-10,Romanian,EFTA01823045.pdf,17,2009/12/17 Jeffrey Epstein do you know a romanian girl called iona with MAjor The information contained in this communication is
DS-9,Romanian,EFTA00743828.pdf,17,2009/12/17 Jeffrey Epstein do you know a romanian girl called iona with MAjor The information contained in this communication is
DS-11,Romanian,EFTA02527677.pdf,17,#ERROR!
DS-11,Romanian,EFTA02430423.pdf,17,"Sat, 30 Jan 2010 18:04:35 -0500 To: Subject: Re: yes,, is there a number to call On Sat, Jan 30, 2010 at 2:29 PM, wrote: Is not this weekend that the romanian"
DS-9,Romanian,EFTA00886044.pdf,17,2009/12/17 Jeffrey Epstein romanian girl called iona with MAjor The information contained in this communication is
DS-11,Romanian,EFTA02423783.pdf,18,",, no the shoes on the other foot, there is a romanian girl, looking for work in London."
DS-9,Romanian,EFTA00903786.pdf,18,"the house on 71st st yesterday, and he showed me the rooms need plastering and paint. i've talked to a friend of mine he does this kind of things he is romanian"
DS-10,Romanian,EFTA01835728.pdf,18,"the house on 71st st yesterday, and he showed me the rooms need plastering and paint. i've talked to a friend of mine he does this kind of things he is romanian"
DS-10,Romanian,EFTA01822945.pdf,18,"So far I didn't go out at all, but today finally I get to see my romanian friends that live here."
DS-10,Romanian,EFTA01659151.pdf,18,"Romanian Prime Minister Resigns Following Unexpected Election Defeat....The New York Times (12/7, Gillet, 18.61M) reports Romanian Prime Minister Ludovic Orban resigned Monday evening after a surprise defeat in Sunday's parliamentary"
DS-10,Romanian,EFTA02023143.pdf,18,"the house on 71st st yesterday, and he showed me the rooms need plastering and paint. i've talked to a friend of mine he does this kind of things he is romanian"
DS-9,Romanian,EFTA00527172.pdf,18,friendly service Assume full accountability for keeping clients satisfied by delivery in time of products and services ADDITIONAL BACKGROUND Trilingual: Romanian
DS-9,Romanian,EFTA00671045.pdf,18,"house on 71st st yesterday, and he showed me the rooms need plastering and paint. i've talked to a friend of mine he does this kind of things. he is romanian"
DS-9,Romanian,EFTA00528925.pdf,18,forwarded message: From: Janusz Banasiak Romanian
DS-10,Romanian,EFTA01655996.pdf,18,"Back to Top COUNTERTERRORISM Romanian Citizen Pleads Guilty to 'Swatting' Numerous Members of Congress, Churches, and a Former U.S....President The Associated Press (06/02, Staff Writer) and Reuters (06/02, Satter) reported that Thomasz Szabo, a 26-year-old Romanian citizen, pleaded guilty"
